Id,WeedMapsDoctorsId,Name,address,state,city,postal_code,latitude,longitude,Type,LicenseType,Ranking,Rating,ReviewsCount,Timezone,Url,LogoName,email,phone_number,website,Instagram,Facebook,Twitter,SundayOpenTime,MondayOpenTime,TuesdayOpenTime,WednesdayOpenTime,ThursdayOpenTime,FridayOpenTime,SaturdayOpenTime,LastSeenAt,LastUpdatedAt,LastCreatedAt,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
1722,20751,Canna Care Docs - New York,Please Visit Our Website: info@cannacaredocs.com,New York,Albany,12210,42.66,-73.76,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/canna-care-docs-new-york,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cannacaredocs.com,866-846-2420,https://cannacaredocs.com/new-york/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:16.340,2020-12-03 22:05:16.340,2020-12-03 22:05:16.340,,,,,,,,,,,,,,,,,,
1723,17248,Eastern Parkway Medical Center,"135 Eastern Pkwy, Suite 1 H",New York,Brooklyn,11238,40.6726,-73.9644,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/eastern-parkway-medical-center,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(718) 857-2975,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:16.510,2020-12-03 22:05:16.510,2020-12-03 22:05:16.510,,,,,,,,,,,,,,,,,,
1724,21801,Miracle Leaf Palmetto Bay,13983 S Dixie Hwy,Florida,Miami,33176,25.6401,-80.3353,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/miracle-leaf-palmetto-bay-1,1c/1ce9178051acf76cbaca895d57dca4489ec497d5.jpg,palmettobay@miracleleaffl.com,3053069795,http://www.miracleleaffl.com,@miracleleaf.palmettobay,,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:05:16.617,2020-12-03 22:05:16.617,2020-12-03 22:05:16.617,,,,,,,,,,,,,,,,,,
1725,17213,Rebecca Siegel MD,"157 East 86th Street, Suite 2B",New York,New York,10028,40.7794,-73.9548,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/rebecca-siegel-md,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,rlsiegelmd@mac.com,(917) 656-2210,http://www.drrebeccasiegel.com,,https://www.facebook.com/DrRebeccaSiegel,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:16.863,2020-12-03 22:05:16.863,2020-12-03 22:05:16.863,,,,,,,,,,,,,,,,,,
1726,20417,Missouri Green Team,VISIT OUR WEBSITE,Missouri,Columbia,65201,38.9527,-92.3341,doctor,medical,2.04737,0,NULL,America/Chicago,https://weedmaps.com/doctors/missouri-green-team-1,e3/e3a0cf7efacde67a40953082a19ed375058461cd.jpg,doctors@missourigreenteam.com,6146390257,http://MissouriGreenTeam.com,,,,Closed,10:00am-2:00pm,10:00am-2:00pm,10:00am-2:00pm,10:00am-2:00pm,10:00am-2:00pm,Closed,2020-12-03 22:05:16.927,2020-12-03 22:05:16.927,2020-12-03 22:05:16.927,,,,,,,,,,,,,,,,,,
1727,13823,Sleep Medicine & Neurology,"2800 Marcus Ave, Suite 203",New York,New Hyde Park,11042,40.7598,-73.6954,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/sleep-medicine-neurology,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@doctormm.com,(516) 778-7533,http://doctormm.com/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:17.133,2020-12-03 22:05:17.133,2020-12-03 22:05:17.133,,,,,,,,,,,,,,,,,,
1728,14197,Kalapa Clinic Canarias,"San Cristobal 25, La Milagrosa",Islas Canarias,La Laguna,38204,28.4841,-16.3142,doctor,medical,2.04737,0,NULL,Europe/London,https://weedmaps.com/doctors/kalapa-clinic-canarias,ae/ae24f35677724f0e2ddd642d50139702af75b266.jpg,kalapacliniccanarias@gmail.com,+34 672405739,http://www.kalapa-clinic.com/,,https://www.facebook.com/KalapaClinicCanarias/?fref=ts,https://twitter.com/kalapa_clinic,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:17.723,2020-12-03 22:05:17.723,2020-12-03 22:05:17.723,,,,,,,,,,,,,,,,,,
1729,21140,Express Cannabis Cards,24551 Production Circle Suite 6,Florida,Bonita Springs,34135,26.3828,-81.8063,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/express-cannabis-cards-1,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@expresscannacards.com,2392216367,http://expresscannabiscards.com,,,,Closed,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,Closed,2020-12-03 22:05:17.727,2020-12-03 22:05:17.727,2020-12-03 22:05:17.727,,,,,,,,,,,,,,,,,,
1730,21142,Marijuana Doctor-Lehigh Acres,1315 Homestead Rd N. Unit# D,Florida,Lehigh Acres,33936,26.6091,-81.6532,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/marijuana-doctor-lehigh-acres,50/50a5490898686760362eabbfe81199526e57bc5f.jpg,appointments@marijuanadoctor.com,844 442 0362,https://marijuanadoctor.com/locations/marijuana-doctor-lehigh-acres#utm_source=Weedmaps&utm_medium=Referral&utm_campaign=WeedmapsLehighAcres,https://www.instagram.com/marijuanadocfl/,https://www.facebook.com/mmjdoctorfl/,https://twitter.com/MarijuanaDocFL,Closed,12:00pm-5:00pm,10:00am-5:00pm,10:00am-5:00pm,Closed,12:00pm-5:00pm,10:00am-2:00pm,2020-12-03 22:05:17.820,2020-12-03 22:05:17.820,2020-12-03 22:05:17.820,,,,,,,,,,,,,,,,,,
1731,20753,Canna Care Doc - New Jersey,info@cannacaredocs.com,New Jersey,Sommerville,8876,40.58,-74.61,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/canna-care-doc-new-jersey,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@cannacaredocs.com,866-846-2420,https://cannacaredocs.com/new-jersey/,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:17.960,2020-12-03 22:05:17.960,2020-12-03 22:05:17.960,,,,,,,,,,,,,,,,,,
1732,19037,Missouri Green Doctors - Central West End,4625 Lindell Blvd. Suite 200,Missouri,St. Louis,63108,38.6435,-90.2605,doctor,medical,2.04737,0,NULL,America/Chicago,https://weedmaps.com/doctors/missouri-green-doctors-5,10/10031b0375ebaf12d3bad02f3c86fbcab15d02c3.jpg,info@missourigreendoctors.com,(314) 802-1551,https://missourigreendoctors.com/book-online,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:18.080,2020-12-03 22:05:18.080,2020-12-03 22:05:18.080,,,,,,,,,,,,,,,,,,
1733,18362,Dr. Nelson D'Silva,25200 Center Ridge Rd #2500,OH,Westlake,44145,41.4573,-81.8992,doctor,medical,2.04737,0,NULL,Europe/Berlin,https://weedmaps.com/doctors/dr-nelson-d-silva,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,tbd@tbd.com,(440) 895-5076,,,,,Closed,9:00am-4:00pm,1:00pm-5:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-12:00pm,Closed,2020-12-03 22:05:18.240,2020-12-03 22:05:18.240,2020-12-03 22:05:18.240,,,,,,,,,,,,,,,,,,
1734,14650,Bodystream - Toronto,"39 Pleasant Blvd, Garden Level",ON,Toronto,M4T 1K2,43.6873,-79.392,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/bodystream-toronto,74/74817035918c13f27691c5648d7daab3ab58c8a2.jpg,bodystreamtoronto@gmail.com,647-484-9993,http://bodystreammedical.ca,,https://www.facebook.com/bodystreammedical/,https://twitter.com/bodystreammed,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:05:18.303,2020-12-03 22:05:18.303,2020-12-03 22:05:18.303,,,,,,,,,,,,,,,,,,
1735,17899,MMJ DOCTORS,Please Visit Our Website:,New York,Long Island,11101,40.8042,-73.1409,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/mmj-doctors-2,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,info@mmjdoctors.com,(888) 578-6704,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:18.653,2020-12-03 22:05:18.653,2020-12-03 22:05:18.653,,,,,,,,,,,,,,,,,,
1736,20942,Miracle Leaf Hollywood,5450 S State RD 7,Florida,Hollywood,33314,26.0531,-80.2067,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/miracle-leaf-hollywood,2a/2a543ce2fac13c4c3acb073356131973f87c75ae.jpg,hollywood@miracleleaffl.com,9549060181,http://miracleleaffl.com,,,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,2020-12-03 22:05:18.877,2020-12-03 22:05:18.877,2020-12-03 22:05:18.877,,,,,,,,,,,,,,,,,,
1737,17125,"Stuart Reiber, M.D., P.C.","12 A North Airmont Rd, Number 2",New York,Suffern,10901,41.1142,-74.1145,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/stuart-reiber-m-d-p-c,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,suffernmedicalmarijuana@gmail.com,(845) 354-1181,http://stuartreibermdpc.com,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:19.270,2020-12-03 22:05:19.270,2020-12-03 22:05:19.270,,,,,,,,,,,,,,,,,,
1738,17346,Dr. Marshall Kramer,10 Kenilworth Ln,New York,Rye,10580,41.0051,-73.7138,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-marshall-kramer-4,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,mdk798@gmail.com,(914) 625-7708,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:19.403,2020-12-03 22:05:19.403,2020-12-03 22:05:19.403,,,,,,,,,,,,,,,,,,
1739,15807,Marijuana Doctor - Aventura,17971 Biscayne Blvd. Ste 110,Florida,Aventura,33160,25.9413,-80.1476,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/marijuana-doctor-6,4b/4b20182f4ee2e0b3ad527ad19680937040a88362.jpg,appointments@marijuanadoctor.com,844 442-0362,https://marijuanadoctor.com/locations/marijuana-doctor-aventura#utm_source=Weedmaps&utm_medium=Referral&utm_campaign=WeedmapsAventura,https://www.instagram.com/marijuanadocfl/,https://www.facebook.com/mmjdoctorfl/,https://twitter.com/MarijuanaDocFL,Closed,Closed,10:00am-3:00pm,Closed,10:00am-3:00pm,Closed,Closed,2020-12-03 22:05:20.120,2020-12-03 22:05:20.120,2020-12-03 22:05:20.120,,,,,,,,,,,,,,,,,,
1740,18326,MedicalMarijuanaCard.NYC,Please call for appointment,New York,Middle Village,11379,40.7124,-73.8832,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/medicalmarijuanacard-nyc,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,MedicalCannabisNP@gmail.com,(917) 727-0025,http://MedicalMarijuanaCard.NYC,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:20.163,2020-12-03 22:05:20.163,2020-12-03 22:05:20.163,,,,,,,,,,,,,,,,,,
1741,19301,Harvest Medicine,959 Cole Harbour Road,Nova Scotia,Dartmouth,B2V 1E5,44.671,-63.5015,doctor,medical,2.04737,0,NULL,America/Halifax,https://weedmaps.com/doctors/harvest-medicine-5,0c/0c4a55c56033457607b8d55182d9e52ab8b7f07d.jpg,info@hmed.ca,1-844-488-4633,http://hmed.ca,www.instagram.com/harvestmedicine,www.facebook.com/harvestmedicine ,www.twitter.com/harvestmedicine,Closed,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,Closed,2020-12-03 22:05:20.200,2020-12-03 22:05:20.200,2020-12-03 22:05:20.200,,,,,,,,,,,,,,,,,,
1742,17105,My Florida Green,1114 Central Ave #K,Florida,St. Petersburg,33705,27.7709,-82.6503,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/my-florida-green-3,4e/4e4b772434207ca73385330af46980706e476744.jpg,info@myfloridagreen.com,(833) 665-3279,http://www.myfloridagreen.com,,https://www.facebook.com/myfloridagreen/,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:05:20.250,2020-12-03 22:05:20.250,2020-12-03 22:05:20.250,,,,,,,,,,,,,,,,,,
1743,19297,Florida Medical Marijuana Doctors Inc.,5255 Office Park Blvd #107,Florida,Bradenton,34203,27.4483,-82.5108,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/florida-medical-marijuana-doctors-inc,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,jacob.greenberg45@gmail.com,941-328-8127,http://maryjanehs.com,,,,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:05:20.450,2020-12-03 22:05:20.450,2020-12-03 22:05:20.450,,,,,,,,,,,,,,,,,,
1744,15595,Dr. Karan Johar,"95 University Pl, 8th Floor",New York,New York,10003,40.7336,-73.9928,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-karan-johar,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(212) 371-8460,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:20.630,2020-12-03 22:05:20.630,2020-12-03 22:05:20.630,,,,,,,,,,,,,,,,,,
1745,15580,Dr. Yakov Perper,2503 27th St,New York,Astoria,11102,40.7718,-73.9202,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-yakov-perper,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(718) 687-2010,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:20.967,2020-12-03 22:05:20.967,2020-12-03 22:05:20.967,,,,,,,,,,,,,,,,,,
1746,16367,Rochester 420 Marijuana Doctor,Pleae Call For Address,New York,Rochester,14604,43.1558,-77.5973,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/rochester-420-marijuana-doctor,5d/5dd4a2109c91c4c6860640f7cdfff912fa3d5dd0.jpg,office420doctor@gmail.com,(800) 510-6490,,,,,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,2020-12-03 22:05:21.030,2020-12-03 22:05:21.030,2020-12-03 22:05:21.030,,,,,,,,,,,,,,,,,,
1747,15577,Dr. Michael L. Salitan,"589 Broadway, Floor 2",New York,New York,10012,40.725,-73.9976,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-michael-l-salitan,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(212) 219-7600,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:21.207,2020-12-03 22:05:21.207,2020-12-03 22:05:21.207,,,,,,,,,,,,,,,,,,
1748,11871,New Hope Medicine,8 First Street East Suite 104,Montana,Kalispell,59901,48.1978,-114.313,doctor,medical,2.04737,0,NULL,America/Denver,https://weedmaps.com/doctors/green-cross-chronic-pain-and-illness-center,f2/f229209c0fdd184bead4580c80f230cf73392e9c.jpg,newhopemt@gmail.com,(406) 393-2098,http://newhopemt.com,,New-Hope-Medicine-Medical-Marijuana-Evaluations-1447083102185939/,,Closed,10:30am-6:00pm,10:30am-6:00pm,10:30am-6:00pm,10:30am-6:00pm,10:30am-6:00pm,Closed,2020-12-03 22:05:21.300,2020-12-03 22:05:21.300,2020-12-03 22:05:21.300,,,,,,,,,,,,,,,,,,
1749,17107,My Florida Green,13400 W Sunrise Blvd,Florida,Sunrise,33323,26.1445,-80.3256,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/my-florida-green-5,a6/a6eb061a907de0e7963b68e3e3cd73d4b5408b6a.jpg,info@myfloridagreen.com,(833) 665-3279,http://www.myfloridagreen.com,,https://www.facebook.com/myfloridagreen/,,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:05:21.633,2020-12-03 22:05:21.633,2020-12-03 22:05:21.633,,,,,,,,,,,,,,,,,,
1750,18320,Green Care Medical,5780 S. Archer Ave. Suite BD,Illinois,Chicago,60632,41.7966,-87.7577,doctor,medical,2.04737,0,NULL,America/Chicago,https://weedmaps.com/doctors/green-care-medical-7,b3/b3734bc34e44d51b603cb4b555cac8686be63cd4.jpg,info@greencaremedical.com,(708) 966-3030,http://www.greencaremedical.com,https://www.instagram.com/greencaremedical102/,https://www.facebook.com/greencaremedical/,https://twitter.com/greencare102,Closed,10:00am-5:00pm,Closed,Closed,Closed,Closed,Closed,2020-12-03 22:05:22.907,2020-12-03 22:05:22.907,2020-12-03 22:05:22.907,,,,,,,,,,,,,,,,,,
1751,19283,DocMJ,24 Compton Unit 212 (Medical Arts Building),Ohio,Springfield Township,45216,39.2161,-84.4752,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/docmj-30,ca/ca37d222fb5274d8b4f865d43001ed969f5f62aa.jpg,ohio@docmj.com,(877) 899-3626,https://docmj.com/ohio/,https://www.instagram.com/docmjohio/,https://www.facebook.com/docmjohio/,https://twitter.com/DocMJOhio,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:05:23.193,2020-12-03 22:05:23.193,2020-12-03 22:05:23.193,,,,,,,,,,,,,,,,,,
1752,19883,Canna Care Docs - North Smithfield,63 Eddie Downling Hwy Suite 8,Rhode Island,North Smithfield,2896,42,-71.58,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/canna-care-docs-5961,cb/cb82d5c294c008723aba5c9bc5dccd378aaa68cb.jpg,info@cannacaredocs.com,(401) 735-1861,https://cannacaredocs.com/north-smithfield/,,,,Closed,Closed,Closed,Closed,10:00am-4:00pm,12:00pm-6:00pm,10:00am-3:00pm,2020-12-03 22:05:23.270,2020-12-03 22:05:23.270,2020-12-03 22:05:23.270,,,,,,,,,,,,,,,,,,
1753,17124,Dr. Mitchell S Rubinstein,"110-50 71st Rd, Suite 1F",New York,Forest Hills,11375,40.722,-73.8394,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-mitchell-s-rubinstein,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,customerservice@weedmaps.com,(718) 275-0103,,,,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,2020-12-03 22:05:23.297,2020-12-03 22:05:23.297,2020-12-03 22:05:23.297,,,,,,,,,,,,,,,,,,
1754,12136,4Evergereen Group (Kennewick)/ Medi Solutions,5219 W. Clearwater Ave Suite 5-A,Washington,Kennewick,99336,46.212,-119.194,doctor,medical,2.04737,0,NULL,America/Los_Angeles,https://weedmaps.com/doctors/4evergereen-group-kennewick,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,eligible@4evergreengroup.com,(800) 414-2202,,,,,9:30am-4:00pm,9:30am-4:00pm,9:30am-4:00pm,9:30am-4:00pm,9:30am-4:00pm,9:30am-4:00pm,9:30am-4:00pm,2020-12-03 22:05:23.310,2020-12-03 22:05:23.310,2020-12-03 22:05:23.310,,,,,,,,,,,,,,,,,,
1755,14966,Oneounce.com,Please visit our website: oneounce.com,Ontario,Ottawa,K1G 0Z3,45.4162,-75.6525,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/dr-cannabis-9,03/03863a0b753c4bc43d7b4fe845405d575ab85feb.jpg,care@oneounce.com,855-975-2422,https://oneounce.com,,https://www.facebook.com/oneouncemedicalservices/,https://twitter.com/OneOunceMedical,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,2020-12-03 22:05:23.333,2020-12-03 22:05:23.333,2020-12-03 22:05:23.333,,,,,,,,,,,,,,,,,,
1756,14124,Jacksonville Medical Marijuana 420 Doctor,5895 St Augustine Rd Suite 8,Florida,Jacksonville,32207,30.2633,-81.6287,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/florida-420-doctor-5,b2/b2891258e9475d3efcd442f61ca6e518320f2492.jpg,office420doctor@gmail.com,(904) 556-2994,http://www.Jacksonville420Doctor.com,Jacksonville420doctor,,,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,8:00am-9:30pm,2020-12-03 22:05:23.357,2020-12-03 22:05:23.357,2020-12-03 22:05:23.357,,,,,,,,,,,,,,,,,,
1757,20092,420Recs.com - Syracuse (100% Online),Please Visit Our Websitehttps://www.420recs.com/new-york-marijuana-card.php,New York,Syracuse,13210,43.0415,-76.1191,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/420recs-423,b5/b50ad51d68226d2937862b92bafd39f4f1b2c1a6.jpg,support@getheally.com,650-300-4334,https://www.420recs.com/new-york-marijuana-card.php,,,,10:00am-11:00pm,10:00am-11:00pm,10:00am-11:00pm,10:00am-11:00pm,10:00am-11:00pm,10:00am-11:00pm,10:00am-11:00pm,2020-12-03 22:05:23.383,2020-12-03 22:05:23.383,2020-12-03 22:05:23.383,,,,,,,,,,,,,,,,,,
1758,19964,Miracle Leaf San Marco,1550-5 Hendricks Ave,Florida,Jacksonville,32207,30.3082,-81.6565,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/miracle-leaf-san-marco,a8/a88fcdedbf7daeb0182acf77279428f25078d5c9.jpg,jaxsanmarco@miracleleaffl.com,9043858550,http://www.miracleleaffl.com,,,,12:00pm-5:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,2020-12-03 22:05:23.730,2020-12-03 22:05:23.730,2020-12-03 22:05:23.730,,,,,,,,,,,,,,,,,,
1759,19969,Miracle Leaf Lauderhill,4942 N University Dr,Florida,Lauderhill,33351,26.1865,-80.2511,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/miracle-leaf-lauderhill,27/2795f4193fec09144fc5ebf0cb4c37fc48084608.jpg,Lauderhill@miracleleaffl.com,3059124432,http://www.miracleleaffl.com,,,,Closed,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-5:00pm,2020-12-03 22:05:23.923,2020-12-03 22:05:23.923,2020-12-03 22:05:23.923,,,,,,,,,,,,,,,,,,
1760,19898,Serendipity Community Care LLC,411 E. Fifth Street,Ohio,Dayton,45402,39.7573,-84.1846,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/serendipity-community-care-llc-4,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,serendipitycommunitycare1@gmail.com,937-589-2222,http://serendipity.care,,https://www.facebook.com/serendipitycommunitycare/,,Closed,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,Closed,2020-12-03 22:05:23.927,2020-12-03 22:05:23.927,2020-12-03 22:05:23.927,,,,,,,,,,,,,,,,,,
1761,19962,Medical Marijuana Treatment Clinics of Florida,3450 East Lake Rd. Ste 303,Florida,Palm Harbor,34685,28.0615,-82.7071,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/medical-marijuana-treatment-clinics-of-florida-77617997,9f/9f1c327c2487d649421c8465138cabec63435c45.jpg,djenaiyab@mmtcfl.com,8509065000,http://mmtcfl.com/palm-harbor,https://www.instagram.com/mmtcfl/,https://www.facebook.com/mmtcfl/,https://twitter.com/mmtcfl,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,2020-12-03 22:05:23.997,2020-12-03 22:05:23.997,2020-12-03 22:05:23.997,,,,,,,,,,,,,,,,,,
1762,17867,NY Medical Marijuana Associates,Please Visit Our Website: https://www.nymedimarijuana.com,New York,Brooklyn,11205,40.7038,-73.989,doctor,medical,2.04737,0,NULL,America/New_York,https://weedmaps.com/doctors/ny-medical-marijuana-associates-2,1c/1c06021bb9536ee44029e0b96dbbc6d091911ce1.jpg,nymedimarijuana@gmail.com,(516) 537-8520,http://www.nymedimarijuana.com,https://www.instagram.com/nymedimarijuana/,https://www.facebook.com/nymedicalmaryjane2017,https://twitter.com/NY_MedMarijuana?lang=en,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,9:00am-9:00pm,2020-12-03 22:05:24.363,2020-12-03 22:05:24.363,2020-12-03 22:05:24.363,,,,,,,,,,,,,,,,,,
