wm_doctors_id,name,address,state,city,postal_code,doctor_type,email,facebook,sunday,monday,tuesday,wednesday,thursday,friday,saturday,image_name,image,instagram,latitude,license_type,longitude,ranking,rating,review_count,phone_number,timezone,twitter,url,website,year_in_practice,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
15617,Spinal & Skeletal Pain Medicine,1508 Genesee St,New York,Utica,13502,doctor,info@killpain.com,https://www.facebook.com/killpainNY/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,43.092976,medical,-75.248995,2.04737205583712,0,0,(315) 798-8737,America/New_York,https://twitter.com/KillPain_Dr,https://weedmaps.com/doctors/spinal-and-skeletal-pain-medicine,https://urgentpaincare.com/,,,,,,,,,,,,,,,,,,,
20712,Marijuana Doctor-Telehealth-Missouri,Please Visit Our Website,Missouri,Columbia,65201,doctor,appointments@marijuanadoctor.com,https://www.facebook.com/mmjdoctorfl/,Closed,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9:00am-10:00pm,9d/9d34a7c4b1949655ea897ef471f4b871f929549c.jpg,https://images.weedmaps.com/doctors/000/020/712/avatar/original/1631934286-square_logo.jpg,https://www.instagram.com/Marijuanadocfl/,38.94,medical,-92.33,2.04737205583712,0,0,(863) 220-9377,America/Chicago,https://twitter.com/MarijuanaDocFL,https://weedmaps.com/doctors/marijuana-doctor-telehealth-missouri,https://marijuanadoctor.com/telehealth/medical-card-missouri,,,,,,,,,,,,,,,,,,,
15222,John Bailey,4741 NW 8th Ave,Florida,Gainesville,32605,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,29.659207,medical,-82.393674,2.04737205583712,0,0,(352) 224-2370,America/New_York,,https://weedmaps.com/doctors/john-bailey,,,,,,,,,,,,,,,,,,,,
18821,Canna Care Docs - Steelton,310 South Front Street,Pennsylvania,Steelton,17113,doctor,info@cannacaredocs.com,https://www.facebook.com/cannacaredocspa/,Closed,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,9:00am-3:00pm,77/77c99ba00c74f03bf483f32949178283470c1d57.jpg,https://images.weedmaps.com/doctors/000/018/821/avatar/original/1576531800-ccd-favicon-logo-full-colour-rgb.png,cannacaredocs,40.231218,medical,-76.835026,2.04737205583712,0,0,(717) 781-2852,America/New_York,cannacaredocs,https://weedmaps.com/doctors/coexist-gallery-canna-care-docs,https://bit.ly/2XOEQKB,,,,,,,,,,,,,,,,,,,
18041,Mobile Cannabis Connect,Please Call For Appointment,New York,Manhattan,10028,doctor,carolkellyfnp@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.802107,medical,-73.934083,2.04737205583712,0,0,(914) 329-9651,America/New_York,,https://weedmaps.com/doctors/mobile-cannabis-connect-3,http://cannabisconnect.info,,,,,,,,,,,,,,,,,,,
20943,Miracle Leaf Winter Springs,5275 Red Bug Lake RD #105,Florida,Winter Springs,32708,doctor,wintersprings@miracleleaffl.com,,10:00am-2:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,b6/b604b7a46f871fcab8feb45ddfb79a8da949af3a.jpg,https://images.weedmaps.com/doctors/000/020/943/avatar/original/1598911390-Miracle_Leaf_Logo_Black.jpg,,28.647104,medical,-81.276082,2.04737205583712,0,0,4075886877,America/New_York,,https://weedmaps.com/doctors/miracle-leaf-winter-springs,http://miracleleaffl.com,,,,,,,,,,,,,,,,,,,
16957,Complete Physician Services,1909 E Washington Ln,Pennsylvania,Philadelphia,19138,doctor,marcosatchellcps@yahoo.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.066635,medical,-75.159361,2.04737205583712,0,0,(215) 549-5900,America/New_York,,https://weedmaps.com/doctors/complete-physician-services,,,,,,,,,,,,,,,,,,,,
12881,AF Medical of Flatbush,1386 Flatbush Ave. #1,New York,Brooklyn,11210,doctor,test@test.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.636511,medical,-73.9541807,2.04737205583712,0,0,(917) 652-4020,America/New_York,,https://weedmaps.com/doctors/af-medical-of-flatbush,,,,,,,,,,,,,,,,,,,,
14605,All-Pro Orthopedic & Sports Medicine,"7100 W 20th Ave, Suite 412",Florida,Hialeah,33016,doctor,mmjdoctorsofflorida@gmail.com,,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,c0/c01032094ecac33380d907e7ca21bdeae00b78d6.jpg,https://images.weedmaps.com/doctors/000/014/605/avatar/original/1510583548-Medical-Student-Performance-Evaluation.jpg,,25.88594,medical,-80.325223,2.04737205583712,0,0,(954) 322-1110,America/New_York,,https://weedmaps.com/doctors/all-pro-orthopedic-sports-medicine,http://www.allproorthopedics.com,,,,,,,,,,,,,,,,,,,
16897,DWH Medical Center,524 W. Broad Street,Pennsylvania,Quakertown,18951,doctor,kperalta@bhwmedicalcenter.com,,Closed,Closed,9:00am-5:00pm,Closed,9:00am-5:00pm,9:00am-12:00pm,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.441481,medical,-75.341106,2.04737205583712,0,0,(610) 419-3388,America/New_York,,https://weedmaps.com/doctors/dwh-medical-center-2,http://dwhmedicalcenter.com/,,,,,,,,,,,,,,,,,,,
17129,The Leefs Company,Please visit our website: leefs.ca,ON,Toronto,M5X 1G5,doctor,Joe@leefs.ca,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,43.648863,medical,-79.38556,2.04737205583712,0,0,647-529-3415,America/New_York,,https://weedmaps.com/doctors/the-leefs-company-4,http://www.leefs.ca,,,,,,,,,,,,,,,,,,,
17561,iCannaMed.com,Please visit our website: icannamed.com,New York,Queens,99999,doctor,support@icannamed.com,https://www.facebook.com/iCannaMed/,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,b4/b466f1d1b4faeb072a016c5736bec788073759b7.jpg,https://images.weedmaps.com/doctors/000/017/561/avatar/original/1529351835-35026393_180316772666689_3788368473143377920_n.png,,40.745413,medical,-73.771286,2.04737205583712,0,0,(860) 410-6122,America/New_York,,https://weedmaps.com/doctors/icannamed-com-2,http://icannamed.com,,,,,,,,,,,,,,,,,,,
20253,Miracle Leaf Massachusetts,https://www.miracleleafcard.com/massachusetts/,Massachusetts,Boston,2117,doctor,telemedicine@miracleleaffl.com,,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,b8/b8359b9c39a95dcc1878af84a33c451ece192847.jpg,https://images.weedmaps.com/doctors/000/020/253/avatar/original/1588655097-Miracle_Leaf_Logo_Black.jpg,,42.349461,medical,-71.07289,2.04737205583712,0,0,8332603624,America/New_York,,https://weedmaps.com/doctors/miracle-leaf-massachusetts,https://mlwm.getheally.com/patient_admin/patient_users/sign_up,,,,,,,,,,,,,,,,,,,
17273,Dr. Marshall Kramer,please call to set up an appointment,New York,Mt. Kisco,10549,doctor,mdk798@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,41.217504,medical,-73.718649,2.04737205583712,0,0,(914) 625-7708,America/New_York,,https://weedmaps.com/doctors/dr-marshall-kramer-3,,,,,,,,,,,,,,,,,,,,
19039,Missouri Green Doctors - Sunset Hills,3636 S. Geyer Road Suite 100,Missouri,Sunset Hills,63127,doctor,info@missourigreendoctors.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,b9/b98057084283e91b440f684c71077600c20007cf.jpg,https://images.weedmaps.com/doctors/000/019/039/avatar/original/1585253789-Missouri_Green_Doctors.png,,38.553329,medical,-90.415882,2.04737205583712,0,0,(314) 802-1551,America/Chicago,,https://weedmaps.com/doctors/missouri-green-doctors-7,https://missourigreendoctors.com/book-online,,,,,,,,,,,,,,,,,,,
20227,Dr Avidon Appel,2300 Computer Avenue,Pennsylvania,Willow Grove,19090,doctor,jdibella@sanctaurywellnessinstitute.com,,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,1b/1b8ae39e5db2eb5a3bc29952d7579d31b86dd9e0.jpg,https://images.weedmaps.com/doctors/000/020/227/avatar/original/1586807911-banner_logo.png,,40.16009,medical,-75.136397,2.04737205583712,0,0,(215) 659-3770,America/New_York,,https://weedmaps.com/doctors/dr-avidon-appel,http://marijuanadoctorsrx.com/PA/willow-grove/,,,,,,,,,,,,,,,,,,,
19964,Miracle Leaf San Marco,1550-5 Hendricks Ave,Florida,Jacksonville,32207,doctor,jaxsanmarco@miracleleaffl.com,,12:00pm-5:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,10:00am-8:00pm,a8/a88fcdedbf7daeb0182acf77279428f25078d5c9.jpg,https://images.weedmaps.com/doctors/000/019/964/avatar/original/1580941901-Miracle_Leaf_Logo_Black.jpg,,30.3082,medical,-81.6565,2.04737205583712,0,0,9043858550,America/New_York,,https://weedmaps.com/doctors/miracle-leaf-san-marco,http://www.miracleleaffl.com,,,,,,,,,,,,,,,,,,,
18277,Rxpo.com,3238 US 1792,Florida,Casselberry,32707,doctor,bobisbusy@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,28.678815,medical,-81.336037,2.04737205583712,0,0,(954) 326-0114,America/New_York,,https://weedmaps.com/doctors/rxpo-com-3,http://CMMDR.COM,,,,,,,,,,,,,,,,,,,
18761,Biofit,20731 NW 2nd Ave,Florida,Miami Gardens,33169,doctor,info@biofitweightloss.com,biofitmiami,12:00am-9:00am,12:00am-9:00pm,12:00am-9:00pm,12:00am-9:00pm,12:00am-9:00pm,12:00am-9:00pm,12:00am-9:00pm,d1/d1d48928a276172d8f49e9ccc83fd48e511309c5.jpg,https://images.weedmaps.com/doctors/000/018/761/avatar/original/1555956387-biofit_logo.jpg,biofitmiami,25.966608,medical,-80.20542,2.04737205583712,0,0,(786) 909-4155,America/New_York,,https://weedmaps.com/doctors/biofit,http://biofitweightloss.com,,,,,,,,,,,,,,,,,,,
18897,Nature's Pain Management Group,24 Paoli Pike,Pennsylvania,Paoli,19301,doctor,info@naturespainmanagement.net,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.040902,medical,-75.487312,2.04737205583712,0,0,(484) 334-8920,America/New_York,,https://weedmaps.com/doctors/nature-s-pain-management-group,https://naturespainmanagement.net/,,,,,,,,,,,,,,,,,,,
18849,Green Care Medical,1212 Buchholzer Boulevard,Ohio,Cuyahoga Falls,44221,doctor,info@greencaremedical.com,https://www.facebook.com/greencaremedical/,Closed,Closed,Closed,Closed,Closed,Closed,Closed,f9/f9bbf29515eb5f74b533818d7b268b7d0498e4d2.jpg,https://images.weedmaps.com/doctors/000/018/849/avatar/original/1557337211-high-res.png,https://www.instagram.com/greencaremedical102/,41.11928,medical,-81.471045,2.04737205583712,0,0,(708) 966-3030,America/New_York,https://twitter.com/greencare102,https://weedmaps.com/doctors/green-care-medical-8,http://www.greencaremedical.com,,,,,,,,,,,,,,,,,,,
21940,Marijuana Certifications,339 Main Street,Pennsylvania,Johnstown,16066,doctor,marijuanacertifications@outlook.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,5c/5c2675bd12b9d68a23d228f0614de0f515adacf3.jpg,https://images.weedmaps.com/doctors/000/021/940/avatar/original/1606843964-logo.jpg,MJCERTZ,40.326497,medical,-78.920297,2.04737205583712,0,0,2135420665,America/New_York,,https://weedmaps.com/doctors/marijuana-certifications-13,http://marijuanacertifications.org,,,,,,,,,,,,,,,,,,,
17346,Dr. Marshall Kramer,10 Kenilworth Ln,New York,Rye,10580,doctor,mdk798@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,41.005108,medical,-73.713811,2.04737205583712,0,0,(914) 625-7708,America/New_York,,https://weedmaps.com/doctors/dr-marshall-kramer-4,,,,,,,,,,,,,,,,,,,,
16811,PrestoDoctor.com (100% Online),Please visit prestodoctor.com,New York,Buffalo,14219,doctor,team@prestodoctor.com,https://www.facebook.com/prestodoctor/,Closed,12:00pm-10:00pm,12:00pm-10:00pm,12:00pm-10:00pm,12:00pm-10:00pm,12:00pm-10:00pm,12:00pm-10:00pm,7e/7e4b1da22e3267c0e000198a078faed5c3362abf.jpg,https://images.weedmaps.com/doctors/000/016/811/avatar/original/1519940744-1510583424-PD_Logo.png,https://www.instagram.com/prestodoctor_official/,42.78989,medical,-78.811081,2.04737205583712,0,0,(650) 542-0420,America/New_York,https://twitter.com/prestodoctor,https://weedmaps.com/doctors/prestodoctor-8,https://doctor.to/weedmaps,,,,,,,,,,,,,,,,,,,
15261,Miami Aid Wellness,2809 Bird Ave.,Florida,Miami,33133,doctor,miamiaidwellness@gmail.com, MiamiAidWellness,Closed,10:00am-4:00pm,Closed,10:00am-4:00pm,Closed,10:00am-4:00pm,Closed,cb/cb7042eb0eeecbb53de680eeeb1537624a19c81e.jpg,https://images.weedmaps.com/doctors/000/015/261/avatar/original/1583785084-SMALLER_LOGO.png, miamiaidwellness,25.734177,medical,-80.290026,2.04737205583712,0,0,(305) 928 5541,America/New_York, miamiaidwellness,https://weedmaps.com/doctors/miami-aid-wellness-2,http://www.miamiaidwellness.com,,,,,,,,,,,,,,,,,,,
13660,First Choice Medical-Holbrook,306 Union Ave,New York,Holbrook,11741,doctor,firstchoicemedicalpllc@1stchoicemedicalpllc.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.8119682,medical,-73.0815116,2.04737205583712,0,0,(631) 325-2255,America/New_York,,https://weedmaps.com/doctors/first-choice-medical-holbrook,,,,,,,,,,,,,,,,,,,,
12936,American Medical Marijuana Clinics,5455 W. Grand Ave,Illinois,Gurnee,60031,doctor,info@americanmmjclinic.com,American-Medical-Marijuana-Clinics-698667566948974,Closed,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-2:00pm,99/99d525d967f47c666e7f5c166d07072b7271df6f.jpg,https://images.weedmaps.com/doctors/000/012/936/avatar/original/1510583448-gurnee_illinois_marijuana_doctor.jpg,,42.3702996,medical,-87.9020186,2.04737205583712,0,0,(847) 672-9961,America/Chicago,,https://weedmaps.com/doctors/american-medical-marijuana-clinics,http://www.americanmmjclinic.com/,,,,,,,,,,,,,,,,,,,
16388,Integrated Mental Health LLC,"3359 Durham Rd, Suite 400",Pennsylvania,Doylestown,18902,doctor,customerservice@weedmaps.com,https://www.facebook.com/Dr.PeterFinelli/,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.33,medical,-75.13,2.04737205583712,0,0,(267) 544-0406,America/New_York,,https://weedmaps.com/doctors/dr-peter-finelli,,,,,,,,,,,,,,,,,,,,
19898,Serendipity Community Care LLC,411 E. Fifth Street,Ohio,Dayton,45402,doctor,serendipitycommunitycare1@gmail.com,https://www.facebook.com/serendipitycommunitycare/,Closed,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,10:00am-3:00pm,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,39.757305,medical,-84.184604,2.04737205583712,0,0,937-589-2222,America/New_York,,https://weedmaps.com/doctors/serendipity-community-care-llc-4,http://serendipity.care,,,,,,,,,,,,,,,,,,,
15205,Alternative Medical Centers of America,905 Beach Blvd,Florida,Jacksonville Beach,32250,doctor,jaxbeach@altmedcenters.com,,Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,09/09f0c1612a5e6f160f157307d61dcf4b6f98ebe6.jpg,https://images.weedmaps.com/doctors/000/015/205/avatar/original/1510583517-PAO_GROUP_inc_final_2.png,,30.288619,medical,-81.399023,2.04737205583712,0,0,(877) 603-4420,America/New_York,,https://weedmaps.com/doctors/alternative-medical-centers-of-america-2,http://altmedcenters.com,,,,,,,,,,,,,,,,,,,
20100,Serenity Medical Evaluations,serenitymedicalonline.com,Missouri,St Louis,63101,doctor,serenitymedicalevaluations@gmail.com,@serenitymedicalevaluations,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,af/af7e0877f7cc9af86d153230e774ce47c47d2138.jpg,https://images.weedmaps.com/doctors/000/020/100/avatar/original/1584993987-MMJleaf.white.jpg,@serenitymedicalevaluations,38.63,medical,-90.19,2.04737205583712,0,0,9517511450,America/Chicago,@serenitymedica1,https://weedmaps.com/doctors/serenity-medical-evaluations-45,http://serenitymedicalonline.com,,,,,,,,,,,,,,,,,,,
20300,Miracle Leaf New Hampshire,http://www.miracleleafcard.com/new-hampshire/,New Hampshire,Concord,3305,doctor,telemedicine@miracleleaffl.com,,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,b8/b8f6b14c82fa2388b830c3194b6dd9b257252d97.jpg,https://images.weedmaps.com/doctors/000/020/300/avatar/original/1595462619-Miracle_Leaf_Logo_Black.jpg,,43.208061,medical,-71.538059,2.04737205583712,0,0,8332603624,America/New_York,,https://weedmaps.com/doctors/miracle-leaf-new-hampshire,https://mlwm.getheally.com/patient_admin/patient_users/sign_up,,,,,,,,,,,,,,,,,,,
16989,The Boca Center For Healthy Living,2900 N Military Trail #245,Florida,Boca Raton,33431,doctor,customerservice@weedmaps.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,26.378872,medical,-80.119764,2.04737205583712,0,0,(561) 994-2007,America/New_York,,https://weedmaps.com/doctors/the-boca-center-for-healthy-living,,,,,,,,,,,,,,,,,,,,
18602,Raising Sages Integrative Pediatrics,24541 Pacific Park Drive Suite 210,California,Aliso Viejo,92656,doctor,raisingsagespediatrics@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,33.572331,medical,-117.701919,2.04737205583712,0,0,321-259-7111,America/Los_Angeles,,https://weedmaps.com/doctors/raising-sages-integrative-pediatrics,https://raisingsagespediatrics.com/pediatric-services/pediatric-medical-cannabis-evaluations/,,,,,,,,,,,,,,,,,,,
13644,Advanced Spine & Pain Clinics of MN,"7373 France Avenue S, Suite 606",Minnesota,Edina,55435,doctor,refer@tcpaindoctor.com,https://www.facebook.com/AdvancedSpineAndPainClinicsOfMN,Closed,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,Closed,3c/3c22c82ea0d36da8f8b5201e41e9c2a07c037703.jpg,https://images.weedmaps.com/doctors/000/013/644/avatar/original/1510583460-edina_minnesota_marijuana_doctor.jpg,,44.869051,medical,-93.327458,2.04737205583712,0,0,(612) 207-7463,America/Chicago,https://twitter.com/regenerativeMN,https://weedmaps.com/doctors/advanced-spine-pain-clinics-of-mn,http://www.tcpaindoctor.com/,,,,,,,,,,,,,,,,,,,
17139,Medical Marijuana Treatment Clinics of Florida,720 Goodlette Road North Suite 204,Florida,Naples,34102,doctor,info@mmtcfl.com,https://www.facebook.com/mmtcfl,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,df/dfa4cbe20876d6b0524bacc4574e48ee686e4d94.jpg,https://images.weedmaps.com/doctors/000/017/139/avatar/original/1594063196-16640650_395906494110184_544157964832470694_n.jpg,https://www.instagram.com/mmtcfl/,26.158379,medical,-81.790143,2.04737205583712,0,0,(850) 906-5000,America/New_York,https://twitter.com/mmtcfl,https://weedmaps.com/doctors/medical-marijuana-treatment-clinics-of-florida-6658e563-da92-4c55-adef-acb286966200,https://mmtcfl.com/naples,,,,,,,,,,,,,,,,,,,
14969,Oneounce.com,Please visit our website: oneounce.com,British Columbia,Whistler,V0N 1B4,doctor,care@oneounce.com,https://www.facebook.com/oneouncemedicalservices/,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,41/419c0a48667e21423597d5e0276256bd71bad0b3.jpg,https://images.weedmaps.com/doctors/000/014/969/avatar/original/1510583562-large_weedmaps_oo_blue.png,,50.114448,medical,-122.955342,2.04737205583712,0,0,855-975-2422,America/Los_Angeles,https://twitter.com/OneOunceMedical,https://weedmaps.com/doctors/dr-cannabis-12,https://oneounce.com,,,,,,,,,,,,,,,,,,,
15590,Relief Medical Center,469 E Main St,Connecticut,Branford,6405,doctor,contact@reliefmedicalcenter.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,f3/f3942375dc6c7a922124f4467a61373f422ccee9.jpg,https://images.weedmaps.com/doctors/000/015/590/avatar/original/1510583580-1504217652-large_new_haven_connecticut_marijuana_doctor.png,,41.297744,medical,-72.773794,2.04737205583712,0,0,(203) 433-7377,America/New_York,,https://weedmaps.com/doctors/relief-medical-center-3,,,,,,,,,,,,,,,,,,,,
14467,MMJ Doctor of Florida,10789 SW 1st Street,Florida,Pembroke Pines,33029,doctor,mmjdoctorsofflorida@gmail.com,,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,10:00am-9:00pm,22/226a50b912118cd26213cf181c6e02fe8388ca43.jpg,https://images.weedmaps.com/doctors/000/014/467/avatar/original/1510583543-Medical-Student-Performance-Evaluation.jpg,,26.0067682,medical,-80.4175984,2.04737205583712,0,0,(954) 322-1110,America/New_York,,https://weedmaps.com/doctors/mmj-doctor-of-america,http://www.allproorthopedics.com,,,,,,,,,,,,,,,,,,,
19927,Elevate Holistics,303 N. Stadium Blvd Suite 200,Missouri,Columbia,65203,doctor,support@elevate-holistics.com,https://www.facebook.com/elevateholistics1/,Closed,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,12:00pm-2:00pm,2c/2cb378e4ecb8eb8cbfad636fbaa74dfbebfd9a83.jpg,https://images.weedmaps.com/doctors/000/019/927/avatar/original/1602091406-weedmaps_logo_100-1__1_.jpg,elevate.holistics,38.971947,medical,-92.321392,2.04737205583712,0,0,660-205-2215,America/Chicago,,https://weedmaps.com/doctors/elevate-holistics-32,http://www.elevate-holistics.com/,,,,,,,,,,,,,,,,,,,
18236,New Medicine Foundation,11844 SE Dixie Hwy STE A,Florida,Hobe Sound,33455,doctor,stephloop@icloud.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,27.059636,medical,-80.129109,2.04737205583712,0,0,(772) 237-9443,America/New_York,,https://weedmaps.com/doctors/new-medicine-foundation,,,,,,,,,,,,,,,,,,,,
16723,Premier Medical Rehab,175 Lancaster Blvd.,Pennsylvania,Mechanicsburg,17055,doctor,info@premiermedrehab.com,,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,40.211053,medical,-76.974105,2.04737205583712,0,0,(717) 831-8212,America/New_York,,https://weedmaps.com/doctors/premier-medical-rehab,http://premiermedrehab.com,,,,,,,,,,,,,,,,,,,
